id	title	authors	categories	year	update_date	score	abs_url	pdf_url	abstract
2511.22495	Revisiting Interpolation in Relevant Logics	Wesley Fussner and Andrew Tedder	math.LO cs.LO	2025	2025-12-01	3	https://arxiv.org/abs/2511.22495	https://arxiv.org/pdf/2511.22495.pdf	There are exactly two maximal schematic extensions of the relevant logic R with the variable sharing property. We establish that one of them has a strong form of interpolation for deducibility, thereby giving an example of a well-known relevant logic with interpolation.
2511.22174	Nested Sequents for Intuitionistic Multi-Modal Logics: Cut-Elimination and Lyndon Interpolation	Tim S. Lyon	cs.LO math.LO	2025	2025-12-01	3	https://arxiv.org/abs/2511.22174	https://arxiv.org/pdf/2511.22174.pdf	We introduce and study single-conclusioned nested sequent calculi for a broad class of intuitionistic multi-modal logics known as intuitionistic grammar logics (IGLs). These logics serve as the intuitionistic counterparts of classical grammar logics, and subsume standard intuitionistic modal and tense logics, includ...
2511.21015	The communication complexity of distributed estimation	Parikshit Gopalan, Raghu Meka, Prasad Raghavendra, Mihir Singhal, Avi Wigderson	cs.CC cs.DS	2025	2025-12-02	3	https://arxiv.org/abs/2511.21015	https://arxiv.org/pdf/2511.21015.pdf	We study an extension of the standard two-party communication model in which Alice and Bob hold probability distributions $p$ and $q$ over domains $X$ and $Y$, respectively. Their goal is to estimate \[ \mathbb{E}_{x \sim p,\, y \sim q}[f(x, y)] \] to within additive error $\varepsilon$ for a bounded function $f$, k...
2511.17227	A Lifting Theorem for Hybrid Classical-Quantum Communication Complexity	Xudong Wu and Guangxu Yang and Penghui Yao	cs.CC quant-ph	2025	2025-12-15	3	https://arxiv.org/abs/2511.17227	https://arxiv.org/pdf/2511.17227.pdf	We investigates a model of hybrid classical-quantum communication complexity, in which two parties first exchange classical messages and subsequently communicate using quantum messages. We study the trade-off between the classical and quantum communication for composed functions of the form $f\circ G^n$, where $f:\{...
2511.15490	Collision Resolution in RFID Systems Using Antenna Arrays and Mix Source Separation	Mohamed Siala, Noura Sellami	eess.SP cs.IT math.IT	2025	2025-11-20	3	https://arxiv.org/abs/2511.15490	https://arxiv.org/pdf/2511.15490.pdf	In this letter, we propose an efficient mix source separation algorithm for collision resolution in radio frequency identification (RFID) systems equipped with an antenna array at the reader. We first introduce an approach that exploits the zero constant modulus (ZCM) criterion to separate colliding tags through gra...
2511.14061	Hardness of Range Avoidance and Proof Complexity Generators from Demi-Bits	Hanlin Ren, Yichuan Wang, and Yan Zhong	cs.CC cs.CR	2025	2025-11-19	3	https://arxiv.org/abs/2511.14061	https://arxiv.org/pdf/2511.14061.pdf	Given a circuit $G: \{0, 1\}^n \to \{0, 1\}^m$ with $m > n$, the *range avoidance* problem ($\text{Avoid}$) asks to output a string $y\in \{0, 1\}^m$ that is not in the range of $G$. Besides its profound connection to circuit complexity and explicit construction problems, this problem is also related to the existenc...
2511.10514	Low-soundness direct-product testers and PCPs from Kaufman--Oppenheim complexes	Ryan O'Donnell and Noah G. Singer	cs.CC	2025	2025-11-14	3	https://arxiv.org/abs/2511.10514	https://arxiv.org/pdf/2511.10514.pdf	We study the Kaufman--Oppenheim coset complexes (STOC 2018, Eur. J. Comb. 2023), which have an elementary and strongly explicit description. Answering an open question of Kaufman, Oppenheim, and Weinberger (STOC 2025), we show that they support sparse direct-product testers in the low soundness regime. Our proof rel...
2511.07846	Model-agnostic super-resolution in high dimensions	Xi Chen and Anindya De and Yizhi Huang and Shivam Nadimpalli and Rocco A. Servedio and Tianqi Yang	cs.DS cs.CC math.ST stat.TH	2025	2025-11-12	3	https://arxiv.org/abs/2511.07846	https://arxiv.org/pdf/2511.07846.pdf	The problem of \emph{super-resolution}, roughly speaking, is to reconstruct an unknown signal to high accuracy, given (potentially noisy) information about its low-degree Fourier coefficients. Prior results on super-resolution have imposed strong modeling assumptions on the signal, typically requiring that it is a l...
2511.07639	Effective resolution of singularities	Edward Bierstone, Dima Grigoriev, Pierre D. Milman, Jaros{\l}aw W{\l}odarczyk	math.AG cs.IT math.CV math.IT	2025	2025-11-12	3	https://arxiv.org/abs/2511.07639	https://arxiv.org/pdf/2511.07639.pdf	Consider a projective variety $X \subset \mathbb{P}^n$ (over an algebraically closed field of characteristic zero), together with a (reduced) simple normal crossings divisor $E \subset \mathbb{P}^n$, where the degrees of both $X$ and $E$ are at most $d$. We show there is a pair $(n',d')$ which can be explicitly comp...
2511.04794	Pseudodeterministic Communication Complexity	"Mika G\""o\""os, Nathaniel Harms, Artur Riazanov, Anastasia Sofronova, Dmitry Sokolov, Weiqiang Yuan"	cs.CC	2025	2025-11-10	3	https://arxiv.org/abs/2511.04794	https://arxiv.org/pdf/2511.04794.pdf	We exhibit an $n$-bit partial function with randomized communication complexity $O(\log n)$ but such that any completion of this function into a total one requires randomized communication complexity $n^{\Omega(1)}$. In particular, this shows an exponential separation between randomized and \emph{pseudodeterministic...
2511.04238	On the Vietoris-Rips Complexes of Integer Lattices	Raju Kumar Gupta, Sourav Sarkar, Samir Shukla	math.CO math.AT math.GT math.MG	2025	2025-11-07	3	https://arxiv.org/abs/2511.04238	https://arxiv.org/pdf/2511.04238.pdf	For a metric space $X$ and $r \geq 0$, the Vietoris-Rips complex $\mathcal{VR}(X;r)$ is a simplicial complex whose simplices are finite subsets of $X$ with diameter at most $r$. Vietoris-Rips complexes have applications in various places, including data analysis, geometric group theory, sensor networks, etc. Conside...
2511.03385	Pure minimal injective resolutions and perfect modules for lattices	Tal Gottesman, Vikt\'oria Kl\'asz, Markus Kleinau, Rene Marczinzik	math.RT math.CO	2025	2025-12-03	3	https://arxiv.org/abs/2511.03385	https://arxiv.org/pdf/2511.03385.pdf	In a recent article, Iyama and Marczinzik showed that a lattice is distributive if and only if the incidence algebra is Auslander regular, giving a new connection between homological algebra and lattice theory. In this article we study when a distributive lattice has a pure minimal injective coresolution, a notion f...
2511.01428	Uniform interpolation for interpretability logic	Sebastijan Horvat, Borja Sierra Miranda, Thomas Studer	math.LO	2025	2025-11-04	3	https://arxiv.org/abs/2511.01428	https://arxiv.org/pdf/2511.01428.pdf	We present a proof-theoretical study of the interpretability logic IL, providing a wellfounded and a non-wellfounded sequent calculus for IL. The non-wellfounded calculus is used to establish a cut elimination argument for both calculi. In addition, we show that the non-wellfounded proof theory of IL is well-behaved...
2510.26409	Free resolutions and marked families	Cristina Bertone, Francesca Cioffi, Paolo Lella	math.AC math.AG	2025	2025-10-31	3	https://arxiv.org/abs/2510.26409	https://arxiv.org/pdf/2510.26409.pdf	Let $\mathbb{K}$ be a field and $A$ a Noetherian $\mathbb{K}$-algebra. In a paper of 2020, M. Albert, C. Bertone, M. Roggero and W. M. Seiler proved that, given a quasi-stable module $U \subset R^m$ with $R=\mathbb{K}[x_0,\dots,x_n]$, any submodule $M\subseteq (R\otimes A)^m$ generated by a marked basis over $U$ adm...
2510.26252	Non-commutative crepant resolutions of toric singularities with divisor class group of rank one	Ryu Tomonaga	math.RT math.AC math.AG math.RA	2025	2025-10-31	3	https://arxiv.org/abs/2510.26252	https://arxiv.org/pdf/2510.26252.pdf	We prove the existence and give a classification of toric non-commutative crepant resolutions (NCCRs) of Gorenstein toric singularities with divisor class group of rank one. We prove that they correspond bijectively to non-trivial upper sets in a certain quotient of the divisor class group equipped with a certain pa...
2510.22862	Monotonically Decreasing the Number of Directed 3-Cycles via Edge-Flips?	David Bom, Florian Unger, Birgit Vogtenhuber	math.CO cs.DM	2025	2025-10-28	3	https://arxiv.org/abs/2510.22862	https://arxiv.org/pdf/2510.22862.pdf	We investigate a combinatorial reconfiguration problem on oriented graphs, where a reconfiguration step (edge-flip) is the inversion of the orientation of a single edge. A recently published conjecture that is relevant to the correctness of a Markov Chain Monte Carlo sampler for directed flag complexes states that a...
2510.22244	The existence of valuative interpolation	Shijie Bao, Qi'an Guan, Zhitong Mi, Zheng Yuan	math.CV math.AC math.AG	2025	2025-10-28	3	https://arxiv.org/abs/2510.22244	https://arxiv.org/pdf/2510.22244.pdf	In this article, using key tools including Zhou valuations, Tian functions and a convergence result for relative types, we establish necessary and sufficient conditions for the existence of valuative interpolations on the rings of germs of holomorphic functions and real analytic functions at the origin in $\mathbb{C...
2510.16959	Efficient derandomization of differentially private counting queries	Surendra Ghentiyala	cs.CR cs.CC	2025	2025-10-22	3	https://arxiv.org/abs/2510.16959	https://arxiv.org/pdf/2510.16959.pdf	Differential privacy for the 2020 census required an estimated 90 terabytes of randomness [GL20], an amount which may be prohibitively expensive or entirely infeasible to generate. Motivated by these practical concerns, [CSV25] initiated the study of the randomness complexity of differential privacy, and in particul...
2510.16516	Trading Prophets with Initial Capital	Yossi Azar, Niv Buchbinder, Roie Levin, Or Vardi	cs.DS cs.GT	2025	2025-10-21	3	https://arxiv.org/abs/2510.16516	https://arxiv.org/pdf/2510.16516.pdf	Correa et al. [EC' 2023] introduced the following trading prophets problem. A trader observes a sequence of stochastic prices for a stock, each drawn from a known distribution, and at each time must decide whether to buy or sell. Unfortunately, they observed that in this setting it is impossible to compete with a pr...
2510.16398	Six Proofs of Interpolation for the Modal Logic K	Nick Bezhanishvili and Balder ten Cate and Rosalie Iemhoff	cs.LO	2025	2025-11-25	3	https://arxiv.org/abs/2510.16398	https://arxiv.org/pdf/2510.16398.pdf	In this chapter, we present six different proofs of Craig interpolation for the modal logic K, each using a different set of techniques (model-theoretic, proof-theoretic, syntactic, automata-theoretic, using quasi-models, and algebraic). We compare the pros and cons of each proof technique.
2510.15161	Full Resolution to Papikian's Conjecture	Paul Vollrath	math.CO	2025	2025-10-20	3	https://arxiv.org/abs/2510.15161	https://arxiv.org/pdf/2510.15161.pdf	We prove Papikian's conjecture on the spectrum of the signed up-down walk on the spherical building. Namely, we show that in the spherical building of dimension n-2 and thickness q + 1, the number of distinct eigenvalues is independent of q and for q going to infinity the positive eigenvalues converge to n-1, ... ,...
2510.12598	Lossless Derandomization for Undirected Single-Source Shortest Paths and Approximate Distance Oracles	Shuyi Yan	cs.DS	2025	2025-10-15	3	https://arxiv.org/abs/2510.12598	https://arxiv.org/pdf/2510.12598.pdf	A common step in algorithms related to shortest paths in undirected graphs is that, we select a subset of vertices as centers, then grow a ball around each vertex until a center is reached. We want the balls to be as small as possible. A randomized algorithm can uniformly sample $r$ centers to achieve the optimal (e...
2510.11276	Information-theoretic analysis of temporal dependence in discrete stochastic processes: Application to precipitation predictability	Juan De Gregorio, David S\'anchez and Ra\'ul Toral	physics.data-an cs.IT math.IT physics.app-ph	2025	2025-10-14	3	https://arxiv.org/abs/2510.11276	https://arxiv.org/pdf/2510.11276.pdf	Understanding the temporal dependence of precipitation is key to improving weather predictability and developing efficient stochastic rainfall models. We introduce an information-theoretic approach to quantify memory effects in discrete stochastic processes and apply it to daily precipitation records across the cont...
2510.09457	Nonlocal Games Through Communication Complexity and Quantum Cryptography	Pierre Botteron	quant-ph math-ph math.CO math.MP	2025	2025-10-13	3	https://arxiv.org/abs/2510.09457	https://arxiv.org/pdf/2510.09457.pdf	This thesis explores foundational aspects of quantum information theory and quantum cryptography.   First, we investigate quantum correlations in interactive settings, including the CHSH and graph isomorphism games. We aim to distinguish quantum correlations from non-signaling correlations by leveraging the principl...
2510.08577	Psi-Turing Machines: Bounded Introspection for Complexity Barriers and Oracle Separations	Rafig Huseynzade	cs.CC cs.FL cs.LO	2025	2025-10-21	3	https://arxiv.org/abs/2510.08577	https://arxiv.org/pdf/2510.08577.pdf	We introduce Psi-Turing Machines (Psi-TM): classical Turing machines equipped with a constant-depth introspection interface $ \iota $ and an explicit per-step information budget $ B(d,n)=c\,d\log_2 n $. With the interface frozen, we develop an information-theoretic lower-bound toolkit: Budget counting, $ \Psi $-Fool...
2510.07917	Variants of Baumgartner's Axiom for Lipschitz Functions on Baire and Cantor Space	Corey Bacal Switzer	math.LO	2025	2025-10-10	3	https://arxiv.org/abs/2510.07917	https://arxiv.org/pdf/2510.07917.pdf	We consider several variants of Baumgartner's axiom for $\aleph_1$-dense sets defined on the Baire and Cantor spaces in terms of Lipschitz functions with respect to the usual metric. A variation of Baumgartner's original argument shows that these variants are consistent. However, unlike in the case of the classical...
2510.07246	Magic and communication complexity	Uma Girish, Alex May, Natalie Parham, and Henry Yuen	quant-ph cs.CC	2025	2025-10-09	3	https://arxiv.org/abs/2510.07246	https://arxiv.org/pdf/2510.07246.pdf	We establish novel connections between magic in quantum circuits and communication complexity. In particular, we show that functions computable with low magic have low communication cost.   Our first result shows that the $\mathsf{D}\|$ (deterministic simultaneous message passing) cost of a Boolean function $f$ is a...
2510.04412	Monomial curves and locally linear resolution	Takayuki Hibi and Peter Schenzel	math.AC	2025	2025-10-07	3	https://arxiv.org/abs/2510.04412	https://arxiv.org/pdf/2510.04412.pdf	For four elements of a Noetherian ring we construct complexes of free modules of length three (resp. five) by an explicit description of the homomorphisms of the free modules. We provide exactness criteria for them. As an application we use these results in order to describe explicit the minimal free resolution of t...
2510.03822	Interpolation in First-Order Logic	Balder ten Cate and Jesse Comer	cs.LO	2025	2025-10-07	3	https://arxiv.org/abs/2510.03822	https://arxiv.org/pdf/2510.03822.pdf	In this chapter we give a basic overview of known results regarding Craig interpolation for first-order logic as well as for fragments of first-order logic. Our aim is to provide an entry point into the literature on interpolation theorems for first-order logic and fragments of first-order logic, and their applicati...
2510.02587	A combinatorial formula for Interpolation Macdonald polynomials	Houcine Ben Dali and Lauren Williams	math.CO	2025	2025-10-24	3	https://arxiv.org/abs/2510.02587	https://arxiv.org/pdf/2510.02587.pdf	In 1996, Knop and Sahi introduced a remarkable family of inhomogeneous symmetric polynomials, defined via vanishing conditions, whose top homogeneous parts are exactly the Macdonald polynomials. Like the Macdonald polynomials, these interpolation Macdonald polynomials are closely connected to the Hecke algebra, and...
2509.22004	A Hierarchy for Constant Communication Complexity	Andris Ambainis, Hartmut Klauck, Debbie Lim	cs.CC	2025	2025-10-06	3	https://arxiv.org/abs/2509.22004	https://arxiv.org/pdf/2509.22004.pdf	Similarly to the Chomsky hierarchy, we offer a classification of communication complexity measures such that these measures are organized into equivalence classes. Different from previous attempts of this endeavor, we consider two communication complexity measures as equivalent, if, when one is constant, then the ot...
2509.19383	Impact of RHIs and ipSIC on Active RIS-NOMA Systems with Low-Precision ADCs	Qianqian Li, Hua Li, Shiya Hao, Lintao Li, and Xiaoming Dai	eess.SP cs.IT cs.PF math.IT	2025	2025-09-30	3	https://arxiv.org/abs/2509.19383	https://arxiv.org/pdf/2509.19383.pdf	This study evaluates the performance of an active reconfigurable intelligent surface (ARIS)-assisted non-orthogonal multiple access (NOMA) system employing low-precision analog-to-digital converters (ADCs). Analytical approximations for the outage probability (OP) are derived, considering residual hardware impairmen...
2509.18774	A Two-Dimensional Super-Resolution Method for Reconfigurable Intelligent Surface-Assisted Near-Field Localization	Feng Xi, Dehui Yang	cs.IT math.IT	2025	2025-09-24	3	https://arxiv.org/abs/2509.18774	https://arxiv.org/pdf/2509.18774.pdf	Reconfigurable intelligent surface (RIS)-aided localization in the radiating near-field requires range-aware spherical-wave models, which inherently couple angles and ranges and thus complicate accurate 3D positioning. Using the Fresnel approximation, we show that the RIS response can be expressed as the element-wis...
2509.18522	Functional Information Decomposition: A First-Principles Approach to Analyzing Functional Relationships	Clifford Bohm, Vincent R. Ragusa, Arend Hintze, Christoph Adami	cs.IT math.IT	2025	2025-09-24	3	https://arxiv.org/abs/2509.18522	https://arxiv.org/pdf/2509.18522.pdf	Information theory, originating from Shannon's work on communication systems, has become a fundamental tool across neuroscience, genetics, physics, and machine learning. However, the application of information theory is often limited to the simplest case: mutual information between two variables. A central challenge...
2509.15569	Linear Resolutions and Linear Quotients in Three Variables	Ho\`ai {\DJ}\`ao, Sreehari Suresh-Babu	math.AC math.CO	2025	2025-09-22	3	https://arxiv.org/abs/2509.15569	https://arxiv.org/pdf/2509.15569.pdf	In this paper, we provide a combinatorial criteria for equigenerated monomial ideals in three variables to have linear resolutions. As a consequence, we prove that in three variables, equigenerated monomial ideals with linear resolutions have linear quotients.
2509.11077	Hanlon-Hicks-Lazarev resolution revisited	Lev Borisov, Zengrui Han	math.AG math.AC	2025	2025-09-16	3	https://arxiv.org/abs/2509.11077	https://arxiv.org/pdf/2509.11077.pdf	Hanlon, Hicks and Lazarev constructed resolutions of structure sheaves of toric substacks by certain line bundles on the ambient toric stacks. In this paper, we give a new and substantially simpler proof of their result.
2508.21485	Interpolation for Converse PDL	Johannes Kloibhofer, Valentina Trucco Dalmas, Yde Venema	cs.LO	2025	2025-09-18	3	https://arxiv.org/abs/2508.21485	https://arxiv.org/pdf/2508.21485.pdf	Converse PDL is the extension of propositional dynamic logic with a converse operation on programs. Our main result states that Converse PDL enjoys the (local) Craig Interpolation Property, with respect to both atomic programs and propositional variables. As a corollary we establish the Beth Definability Property fo...
2508.19453	Asymptotic size of the Karp-Sipser Core in Configuration Model	Arnab Chatterjee, Joon Hyung Lee and Haodong Zhu	math.CO cs.DM math.PR	2025	2025-08-28	3	https://arxiv.org/abs/2508.19453	https://arxiv.org/pdf/2508.19453.pdf	We study the asymptotic size of the Karp-Sipser core in the configuration model with arbitrary degree distributions. The Karp-Sipser core is the induced subgraph obtained by iteratively removing all leaves and their neighbors through the leaf-removal process, and finally discarding any isolated vertices \cite{BCC}....
2508.19408	1-Bit Unlimited Sampling Beyond Fourier Domain: Low-Resolution Sampling of Quantization Noise	Vaclav Pavlicek and Ayush Bhandari	eess.SP cs.IT math.IT	2025	2025-09-10	3	https://arxiv.org/abs/2508.19408	https://arxiv.org/pdf/2508.19408.pdf	Analog-to-digital converters (ADCs) play a critical role in digital signal acquisition across various applications, but their performance is inherently constrained by sampling rates and bit budgets. This bit budget imposes a trade-off between dynamic range (DR) and digital resolution, with ADC energy consumption sca...
2508.18582	Multi-Resolution Codebook Design and Multiuser Interference Management for Discrete XL-RIS-Aided Near-Field MIMO Systems	Qian Zhang and Zheng Dong and Zheng Dong and Yao Ge and Yong Liang Guan and Ju Liu and Chau Yuen	cs.IT eess.SP math.IT	2025	2025-08-27	3	https://arxiv.org/abs/2508.18582	https://arxiv.org/pdf/2508.18582.pdf	Extremely large-scale reconfigurable intelligent surface (XL-RIS) can effectively overcome severe fading and provide higher communication performance. However, current research on XL-RIS overlooks the discrete phase-shift characteristics of RIS in practical systems, which will result in significant performance degra...
2508.18231	To bind or not to bind? Discovering Stable Relationships in Object-centric Processes (Extended Version)	Anjo Seidel, Sarah Winkler, Alessandro Gianola, Marco Montali, Mathias Weske	cs.LO cs.MA cs.PL	2025	2025-08-26	3	https://arxiv.org/abs/2508.18231	https://arxiv.org/pdf/2508.18231.pdf	Object-centric process mining investigates the intertwined behavior of multiple objects in business processes. From object-centric event logs, object-centric Petri nets (OCPN) can be discovered to replay the behavior of processes accessing different object types. Although they indicate how objects flow through the p...
2508.15520	Constrained Flips in Plane Spanning Trees	Oswin Aichholzer, Joseph Dorfer, Birgit Vogtenhuber	cs.CG cs.DM math.CO	2025	2025-08-22	3	https://arxiv.org/abs/2508.15520	https://arxiv.org/pdf/2508.15520.pdf	A flip in a plane spanning tree $T$ is the operation of removing one edge from $T$ and adding another edge such that the resulting structure is again a plane spanning tree. For trees on a set of points in convex position we study two classic types of constrained flips: (1)~Compatible flips are flips in which the rem...
2508.13554	Amplitude maximization in stable systems, Schur positivity, and some conjectures on polynomial interpolation	Dmitrii M. Ostrovskii and Pavel S. Shcherbakov	math.CV cs.SY eess.SY math.CA math.CO math.OC	2025	2025-08-21	3	https://arxiv.org/abs/2508.13554	https://arxiv.org/pdf/2508.13554.pdf	For $r > 0$ and integers $t \ge n > 0$, we consider the following problem: maximize the amplitude $|x_t|$ at time $t$, over all complex solutions $x = (x_0, x_1, \dots)$ of arbitrary homogeneous linear difference equations of order $n$ with the characteristic roots in the disc $\{z \in \mathbb{C}: |z| \le r\}$, and...
2508.13200	An Intrinsic Barrier for Resolving P = NP (2-SAT as Flat, 3-SAT as High-Dimensional Void-Rich)	M. Alasli	cs.CC	2025	2025-08-20	3	https://arxiv.org/abs/2508.13200	https://arxiv.org/pdf/2508.13200.pdf	We present a topological barrier to efficient computation, revealed by comparing the geometry of 2 SAT and 3 SAT solution spaces. Viewing the set of satisfying assignments as a cubical complex within the Boolean hypercube, we prove that every 2 SAT instance has a contractible solution space, topologically flat, with...
2508.07446	Optimizing Districting Plans to Maximize Majority-Minority Districts via IPs and Local Search	Daniel Brous and David Shmoys	cs.DS cs.CY	2025	2025-09-08	3	https://arxiv.org/abs/2508.07446	https://arxiv.org/pdf/2508.07446.pdf	In redistricting litigation, effective enforcement of the Voting Rights Act has often involved providing the court with districting plans that display a larger number of majority-minority districts than the current proposal (as was true, for example, in what followed Allen v. Milligan concerning the congressional di...
2508.06090	An Algebraic Proof of the Polynomial Version of van der Waerden's Theorem	Javad Jafari, Mohammad Akbari Tootkaboni	math.CO	2025	2025-10-23	3	https://arxiv.org/abs/2508.06090	https://arxiv.org/pdf/2508.06090.pdf	The polynomial version of van der Waerden's theorem, proved using dynamical systems by V. Bergelson and A. Leibman in 1996, \cite{Bergelson1996}, significantly highlighted the role of dynamical systems in addressing problems related to monochromatic configurations within algebraic structures. In this paper, by intro...
2508.05597	NP-Hardness and ETH-Based Inapproximability of Communication Complexity via Relaxed Interlacing	Serge Gaspers, Tao Zixu He, Simon Mackenzie	cs.CC cs.DS math.CO	2025	2025-08-20	3	https://arxiv.org/abs/2508.05597	https://arxiv.org/pdf/2508.05597.pdf	We prove that computing the deterministic communication complexity D(f) of a Boolean function is NP-hard in the standard protocol-tree model, answering, independently and concurrently with Hirahara-Llango-Loff (arXiv:2507.10426), a question first posed by Yao (1979). Our reduction builds and expands on a suite of st...
2508.04439	A minimal resolution for the Jacobian ideal of a generic curve arrangement	Alexandru Dimca and Gabriel Sticlaru	math.AG math.AC	2025	2025-08-11	3	https://arxiv.org/abs/2508.04439	https://arxiv.org/pdf/2508.04439.pdf	We consider a nodal curve $C$ in the complex projective plane whose irreducible components $C_i$ are smooth. A minimal set of generators $G$ for the first and second syzygy modules of the Jacobian ideal of $C$ are described, using recent results by Th. Kahle, H. Schenck, B. Sturmfels and M. Wiesmann on the likelihoo...
2508.04133	Polynomial-time sampling despite disorder chaos	Eric Ma, Tselil Schramm	cs.CC cs.DS math.CO math.PR	2025	2025-08-07	3	https://arxiv.org/abs/2508.04133	https://arxiv.org/pdf/2508.04133.pdf	A distribution over instances of a sampling problem is said to exhibit transport disorder chaos if perturbing the instance by a small amount of random noise dramatically changes the stationary distribution (in Wasserstein distance). Seeking to provide evidence that some sampling tasks are hard on average, a recent l...
2507.23520	Linear quotients, linear resolutions and the lcm-lattice	Roni Varshavsky	math.AC math.CO	2025	2025-11-05	3	https://arxiv.org/abs/2507.23520	https://arxiv.org/pdf/2507.23520.pdf	Linear resolutions and the stronger notion of linear quotients are important properties of monomial ideals. In this paper, we fully characterize linear quotients in terms of the lcm-lattice of monomial ideals. We also formulate an analogous characterization for monomial ideals with linear resolutions, making explici...
2507.23008	Exponential Lower Bounds on the Size of ResLin Proofs of Nearly Quadratic Depth	Sreejata Kishor Bhattacharya, Arkadev Chattopadhyay	cs.CC	2025	2025-12-09	3	https://arxiv.org/abs/2507.23008	https://arxiv.org/pdf/2507.23008.pdf	Itsykson and Sokolov [IS14] identified resolution over parities, denoted by $\text{Res}(\oplus)$, as a natural and simple fragment of $\text{AC}^0[2]$-Frege for which no super-polynomial lower bounds on size of proofs are known. Building on a recent line of work ([EGI24], [BCD24], [AI25]), Efremenko and Itsykson [EI...
2507.19181	Bespoke multiresolution analysis of graph signals	Giacomo Elefante and Gianluca Giacchi and Michael Multerer and Jacopo Quizi	eess.SP cs.DM cs.IT cs.LG math.IT	2025	2025-07-28	3	https://arxiv.org/abs/2507.19181	https://arxiv.org/pdf/2507.19181.pdf	We present a novel framework for discrete multiresolution analysis of graph signals. The main analytical tool is the samplet transform, originally defined in the Euclidean framework as a discrete wavelet-like construction, tailored to the analysis of scattered data. The first contribution of this work is defining sa...
2507.19097	Interpolation in model theory	"Jouko V\""a\""an\""anen"	math.LO	2025	2025-07-28	3	https://arxiv.org/abs/2507.19097	https://arxiv.org/pdf/2507.19097.pdf	We bring an abstract model theory perspective to interpolation. We ask, what is the role of interpolation in the study of extensions of first order logic, such as infinitary logics, generalized quantifiers and higher order logics? The abstract model theory approach reveals the basic connections between various inter...
2507.14950	Lipschitz regularity of definable sets	Andr\'e Gadelha Rocha, Jos\'e Edson Sampaio	math.MG math.AG math.DG math.LO	2025	2025-07-22	3	https://arxiv.org/abs/2507.14950	https://arxiv.org/pdf/2507.14950.pdf	In this paper, we prove that for any $X\subset \R^n$ that is a $d$-dimensional definable set in an o-minimal structure and is Lipschitz regular at any $p\in X$, the following items are equivalent: (i) $C_3(X,p)$ is a $d$-dimensional linear subspace for any $p\in X$, and depends continuously on $p$;   (ii) $C_4(X,p)=...
2507.12304	A near-complete resolution of the exponential-time complexity of k-opt for the traveling salesman problem	Sophia Heimann, Hung P. Hoang, Stefan Hougardy	cs.DS cs.DM	2025	2025-07-17	3	https://arxiv.org/abs/2507.12304	https://arxiv.org/pdf/2507.12304.pdf	The $k$-opt algorithm is one of the simplest and most widely used heuristics for solving the traveling salesman problem. Starting from an arbitrary tour, the $k$-opt algorithm improves the current tour in each iteration by exchanging up to $k$ edges. The algorithm continues until no further improvement of this kind...
2507.11650	Equivariant Free Resolutions of Sequences of Symmetric Module	Michael Morrow, Uwe Nagel	math.AC	2025	2025-07-17	3	https://arxiv.org/abs/2507.11650	https://arxiv.org/pdf/2507.11650.pdf	Given a sequence of related modules $M_n$ over a sequence of related Noetherian polynomial rings, where each $M_n$ is a representation of the symmetric group on $n$ letters, one may ask how to simultaneously compute an equivariant free resolution of each $M_n$. In this article, we address this question. Working in t...
2507.10426	Communication Complexity is NP-hard	Shuichi Hirahara, Rahul Ilango, Bruno Loff	cs.CC	2025	2025-07-15	3	https://arxiv.org/abs/2507.10426	https://arxiv.org/pdf/2507.10426.pdf	In the paper where he first defined Communication Complexity, Yao asks: \emph{Is computing $CC(f)$ (the 2-way communication complexity of a given function $f$) NP-complete?} The problem of deciding whether $CC(f) \le k$, when given the communication matrix for $f$ and a number $k$, is easily seen to be in NP. Kushil...
2507.09507	Nearly Tight Sample Complexity for Matroid Online Contention Resolution	Moran Feldman, Ola Svensson, Rico Zenklusen	cs.DS cs.DM cs.GT	2025	2025-07-15	3	https://arxiv.org/abs/2507.09507	https://arxiv.org/pdf/2507.09507.pdf	Due to their numerous applications, in particular in Mechanism Design, Prophet Inequalities have experienced a surge of interest. They describe competitive ratios for basic stopping time problems where random variables get revealed sequentially. A key drawback in the classical setting is the assumption of full distr...
2507.08919	Communication complexity of pointer chasing via the fixed-set lemma	Emanuele Viola	cs.CC	2025	2025-09-11	3	https://arxiv.org/abs/2507.08919	https://arxiv.org/pdf/2507.08919.pdf	I give a simple proof of a tight communication lower bound for pointer chasing.
2507.06364	A DG $\Gamma$-structure on the Generalized Taylor Resolution	Luigi Ferraro and Raul Alvarez	math.AC	2025	2025-07-10	3	https://arxiv.org/abs/2507.06364	https://arxiv.org/pdf/2507.06364.pdf	Free resolutions of ideals in commutative rings provide valuable insights into the complexity of these ideals. In 1966, Taylor constructed a free resolution for monomial ideals in polynomial rings, which Gemeda later showed admits a differential graded (DG) algebra structure. In 2002, Avramov proved that the Taylor...
2507.03135	Barvinok's interpolation method meets Weitz's correlation decay approach	Ferenc Bencs, Guus Regts	cs.DS cs.DM math.CO	2025	2025-09-26	3	https://arxiv.org/abs/2507.03135	https://arxiv.org/pdf/2507.03135.pdf	In this paper we take inspiration from Weit'z algorithm for approximating the independence polynomial to provide a new algorithm for computing the coefficients of the Taylor series of the logarithm of the independence polynomial. Hereby we provide a clear connections between Barvinok's interpolation method and Weitz...
